theta,A2,a,b,z,status
24.0,-2.0,7.4,6.6,0.6,NotYet
24.0,-2.0,7.4,6.7,0.8,NotYet
24.0,-2.0,7.4,6.6,1.0,NotYet
24.0,0.0,7.6,6.4,-1.0,NotYet
24.0,0.0,7.6,6.3,-0.8,NotYet
24.0,0.0,7.6,6.2,-0.6,NotYet
24.0,0.0,7.7,6.1,-0.4,NotYet
24.0,0.0,7.7,6.1,-0.2,NotYet
24.0,0.0,7.6,6.3,0.0,NotYet
24.0,0.0,7.5,6.5,0.2,NotYet
24.0,0.0,7.4,6.6,0.4,NotYet
24.0,0.0,7.4,6.7,0.6,NotYet
24.0,0.0,7.4,6.7,0.8,NotYet
24.0,0.0,7.4,6.6,1.0,NotYet
24.0,2.0,7.7,6.3,-1.0,NotYet
24.0,2.0,7.7,6.3,-0.8,NotYet
24.0,2.0,7.7,6.2,-0.6,NotYet
24.0,2.0,7.7,6.1,-0.4,NotYet
24.0,2.0,7.7,6.2,-0.2,NotYet
24.0,2.0,7.6,6.4,0.0,NotYet
24.0,2.0,7.5,6.6,0.2,NotYet
24.0,2.0,7.4,6.7,0.4,NotYet
24.0,2.0,7.4,6.7,0.6,NotYet
24.0,2.0,7.4,6.7,0.8,NotYet
24.0,2.0,7.5,6.6,1.0,NotYet
24.0,4.0,7.7,6.3,-1.0,NotYet
24.0,4.0,7.8,6.2,-0.8,NotYet
24.0,4.0,7.8,6.1,-0.6,NotYet
24.0,4.0,7.8,6.1,-0.4,NotYet
24.0,4.0,7.7,6.3,-0.2,NotYet
24.0,4.0,7.6,6.5,0.0,NotYet
24.0,4.0,7.5,6.7,0.2,NotYet
24.0,4.0,7.5,6.7,0.4,NotYet
24.0,4.0,7.5,6.7,0.6,NotYet
24.0,4.0,7.5,6.7,0.8,NotYet
24.0,4.0,7.6,6.6,1.0,NotYet
24.0,6.0,7.9,6.2,-1.0,NotYet
24.0,6.0,7.9,6.1,-0.8,NotYet
24.0,6.0,7.9,6.0,-0.6,NotYet
24.0,6.0,7.8,6.2,-0.4,NotYet
24.0,6.0,7.7,6.4,-0.2,NotYet
24.0,6.0,7.6,6.6,0.0,NotYet
24.0,6.0,7.6,6.7,0.2,NotYet
24.0,6.0,7.5,6.8,0.4,NotYet
24.0,6.0,7.5,6.8,0.6,NotYet
24.0,6.0,7.6,6.7,0.8,NotYet
24.0,6.0,7.6,6.6,1.0,NotYet
24.0,8.0,8.0,6.1,-1.0,NotYet
24.0,8.0,8.0,6.0,-0.8,NotYet
24.0,8.0,8.0,6.0,-0.6,NotYet
24.0,8.0,7.9,6.2,-0.4,NotYet
24.0,8.0,7.7,6.5,-0.2,NotYet
24.0,8.0,7.7,6.7,0.0,NotYet
24.0,8.0,7.6,6.8,0.2,NotYet
24.0,8.0,7.6,6.8,0.4,NotYet
24.0,8.0,7.6,6.8,0.6,NotYet
24.0,8.0,7.7,6.7,0.8,NotYet
24.0,8.0,7.7,6.6,1.0,NotYet
24.0,10.0,8.1,6.1,-1.0,NotYet
24.0,10.0,8.1,6.0,-0.8,NotYet
24.0,10.0,8.1,6.1,-0.6,NotYet
24.0,10.0,7.9,6.4,-0.4,NotYet
24.0,10.0,7.8,6.6,-0.2,NotYet
24.0,10.0,7.7,6.7,0.0,NotYet
24.0,10.0,7.7,6.8,0.2,NotYet
24.0,10.0,7.7,6.8,0.4,NotYet
24.0,10.0,7.7,6.8,0.6,NotYet
24.0,10.0,7.8,6.7,0.8,NotYet
24.0,10.0,7.9,6.6,1.0,NotYet
25.0,-10.0,7.7,6.5,-1.0,NotYet
25.0,-10.0,7.7,6.5,-0.8,NotYet
25.0,-10.0,7.7,6.5,-0.6,NotYet
25.0,-10.0,7.8,6.4,-0.4,NotYet
25.0,-10.0,7.8,6.3,-0.2,NotYet
25.0,-10.0,7.9,6.1,0.0,NotYet
25.0,-10.0,7.9,6.0,0.2,NotYet
25.0,-10.0,7.8,6.1,0.4,NotYet
25.0,-10.0,7.7,6.3,0.6,NotYet
25.0,-10.0,7.6,6.4,0.8,NotYet
25.0,-10.0,7.6,6.4,1.0,NotYet
25.0,-8.0,7.7,6.4,-1.0,NotYet
25.0,-8.0,7.6,6.5,-0.8,NotYet
25.0,-8.0,7.7,6.4,-0.6,NotYet
25.0,-8.0,7.7,6.3,-0.4,NotYet
25.0,-8.0,7.7,6.2,-0.2,NotYet
25.0,-8.0,7.8,6.1,0.0,NotYet
25.0,-8.0,7.7,6.1,0.2,NotYet
25.0,-8.0,7.7,6.2,0.4,NotYet
25.0,-8.0,7.6,6.4,0.6,NotYet
25.0,-8.0,7.5,6.5,0.8,NotYet
25.0,-8.0,7.5,6.5,1.0,NotYet
25.0,-6.0,7.6,6.4,-1.0,NotYet
25.0,-6.0,7.6,6.4,-0.8,NotYet
25.0,-6.0,7.6,6.4,-0.6,NotYet
25.0,-6.0,7.7,6.3,-0.4,NotYet
25.0,-6.0,7.7,6.1,-0.2,NotYet
25.0,-6.0,7.7,6.1,0.0,NotYet
25.0,-6.0,7.7,6.1,0.2,NotYet
25.0,-6.0,7.6,6.3,0.4,NotYet
25.0,-6.0,7.5,6.4,0.6,NotYet
25.0,-6.0,7.5,6.5,0.8,NotYet
25.0,-6.0,7.5,6.5,1.0,NotYet
25.0,-4.0,7.6,6.4,-1.0,NotYet
25.0,-4.0,7.6,6.4,-0.8,NotYet
25.0,-4.0,7.6,6.3,-0.6,NotYet
25.0,-4.0,7.7,6.2,-0.4,NotYet
25.0,-4.0,7.7,6.1,-0.2,NotYet
25.0,-4.0,7.7,6.1,0.0,NotYet
25.0,-4.0,7.6,6.2,0.2,NotYet
25.0,-4.0,7.5,6.4,0.4,NotYet
25.0,-4.0,7.5,6.5,0.6,NotYet
25.0,-4.0,7.4,6.6,0.8,NotYet
25.0,-4.0,7.5,6.5,1.0,NotYet
25.0,-2.0,7.6,6.4,-1.0,NotYet
25.0,-2.0,7.6,6.3,-0.8,NotYet
25.0,-2.0,7.7,6.2,-0.6,NotYet
25.0,-2.0,7.7,6.1,-0.4,NotYet
25.0,-2.0,7.7,6.0,-0.2,NotYet
25.0,-2.0,7.7,6.1,0.0,NotYet
25.0,-2.0,7.6,6.3,0.2,NotYet
25.0,-2.0,7.5,6.5,0.4,NotYet
25.0,-2.0,7.5,6.6,0.6,NotYet
25.0,-2.0,7.5,6.6,0.8,NotYet
25.0,-2.0,7.5,6.6,1.0,NotYet
25.0,0.0,7.7,6.3,-1.0,NotYet
25.0,0.0,7.7,6.3,-0.8,NotYet
25.0,0.0,7.7,6.2,-0.6,NotYet
25.0,0.0,7.8,6.0,-0.4,NotYet
25.0,0.0,7.7,6.1,-0.2,NotYet
25.0,0.0,7.7,6.2,0.0,NotYet
25.0,0.0,7.6,6.4,0.2,NotYet
25.0,0.0,7.5,6.6,0.4,NotYet
25.0,0.0,7.5,6.6,0.6,NotYet
25.0,0.0,7.5,6.6,0.8,NotYet
25.0,0.0,7.5,6.6,1.0,NotYet
25.0,2.0,7.7,6.3,-1.0,NotYet
25.0,2.0,7.8,6.2,-0.8,NotYet
25.0,2.0,7.8,6.1,-0.6,NotYet
25.0,2.0,7.8,6.0,-0.4,NotYet
25.0,2.0,7.8,6.1,-0.2,NotYet
25.0,2.0,7.7,6.3,0.0,NotYet
25.0,2.0,7.6,6.5,0.2,NotYet
25.0,2.0,7.5,6.6,0.4,NotYet
25.0,2.0,7.5,6.7,0.6,NotYet
25.0,2.0,7.5,6.7,0.8,NotYet
25.0,2.0,7.5,6.6,1.0,NotYet
25.0,4.0,7.8,6.2,-1.0,NotYet
25.0,4.0,7.9,6.1,-0.8,NotYet
25.0,4.0,7.9,6.0,-0.6,NotYet
25.0,4.0,7.9,6.0,-0.4,NotYet
25.0,4.0,7.8,6.2,-0.2,NotYet
25.0,4.0,7.7,6.4,0.0,NotYet
25.0,4.0,7.6,6.6,0.2,NotYet
25.0,4.0,7.6,6.7,0.4,NotYet
25.0,4.0,7.6,6.7,0.6,NotYet
25.0,4.0,7.6,6.6,0.8,NotYet
25.0,4.0,7.6,6.6,1.0,NotYet
25.0,6.0,8.0,6.1,-1.0,NotYet
25.0,6.0,8.0,6.0,-0.8,NotYet
25.0,6.0,8.0,6.0,-0.6,NotYet
25.0,6.0,7.9,6.1,-0.4,NotYet
25.0,6.0,7.8,6.3,-0.2,NotYet
25.0,6.0,7.7,6.5,0.0,NotYet
25.0,6.0,7.7,6.6,0.2,NotYet
25.0,6.0,7.6,6.7,0.4,NotYet
25.0,6.0,7.6,6.7,0.6,NotYet
25.0,6.0,7.7,6.6,0.8,NotYet
25.0,6.0,7.7,6.6,1.0,NotYet
25.0,8.0,8.1,6.1,-1.0,NotYet
25.0,8.0,8.1,6.0,-0.8,NotYet
25.0,8.0,8.1,6.0,-0.6,NotYet
25.0,8.0,8.0,6.2,-0.4,NotYet
25.0,8.0,7.9,6.4,-0.2,NotYet
25.0,8.0,7.8,6.6,0.0,NotYet
25.0,8.0,7.7,6.7,0.2,NotYet
25.0,8.0,7.7,6.7,0.4,NotYet
25.0,8.0,7.7,6.7,0.6,NotYet
25.0,8.0,7.8,6.6,0.8,NotYet
25.0,8.0,7.9,6.5,1.0,NotYet
25.0,10.0,8.3,6.0,-1.0,NotYet
25.0,10.0,8.3,5.9,-0.8,NotYet
25.0,10.0,8.2,6.0,-0.6,NotYet
25.0,10.0,8.0,6.3,-0.4,NotYet
25.0,10.0,7.9,6.5,-0.2,NotYet
25.0,10.0,7.8,6.7,0.0,NotYet
25.0,10.0,7.8,6.7,0.2,NotYet
25.0,10.0,7.8,6.7,0.4,NotYet
25.0,10.0,7.8,6.7,0.6,NotYet
25.0,10.0,7.9,6.6,0.8,NotYet
25.0,10.0,8.0,6.5,1.0,NotYet
26.0,-10.0,7.8,6.4,-1.0,NotYet
26.0,-10.0,7.8,6.4,-0.8,NotYet
26.0,-10.0,7.8,6.4,-0.6,NotYet
26.0,-10.0,7.9,6.3,-0.4,NotYet
26.0,-10.0,7.9,6.2,-0.2,NotYet
26.0,-10.0,8.0,6.0,0.0,NotYet
26.0,-10.0,8.0,6.0,0.2,NotYet
26.0,-10.0,7.9,6.1,0.4,NotYet
26.0,-10.0,7.8,6.2,0.6,NotYet
26.0,-10.0,7.7,6.3,0.8,NotYet
26.0,-10.0,7.7,6.4,1.0,NotYet
26.0,-8.0,7.7,6.4,-1.0,NotYet
26.0,-8.0,7.7,6.4,-0.8,NotYet
26.0,-8.0,7.7,6.4,-0.6,NotYet
26.0,-8.0,7.8,6.3,-0.4,NotYet
26.0,-8.0,7.9,6.1,-0.2,NotYet
26.0,-8.0,7.9,6.0,0.0,NotYet
26.0,-8.0,7.9,6.0,0.2,NotYet
26.0,-8.0,7.7,6.2,0.4,NotYet
26.0,-8.0,7.7,6.3,0.6,NotYet
26.0,-8.0,7.6,6.4,0.8,NotYet
26.0,-8.0,7.6,6.4,1.0,NotYet
26.0,-6.0,7.7,6.3,-1.0,NotYet
26.0,-6.0,7.7,6.4,-0.8,NotYet
26.0,-6.0,7.7,6.3,-0.6,NotYet
26.0,-6.0,7.8,6.2,-0.4,NotYet
26.0,-6.0,7.8,6.1,-0.2,NotYet
26.0,-6.0,7.8,6.0,0.0,NotYet
26.0,-6.0,7.7,6.1,0.2,NotYet
26.0,-6.0,7.7,6.2,0.4,NotYet
26.0,-6.0,7.6,6.4,0.6,NotYet
26.0,-6.0,7.5,6.5,0.8,NotYet
26.0,-6.0,7.5,6.5,1.0,NotYet
26.0,-4.0,7.7,6.3,-1.0,NotYet
26.0,-4.0,7.7,6.3,-0.8,NotYet
26.0,-4.0,7.7,6.2,-0.6,NotYet
26.0,-4.0,7.8,6.1,-0.4,NotYet
26.0,-4.0,7.8,6.0,-0.2,NotYet
26.0,-4.0,7.8,6.0,0.0,NotYet
26.0,-4.0,7.7,6.2,0.2,NotYet
26.0,-4.0,7.6,6.3,0.4,NotYet
26.0,-4.0,7.5,6.5,0.6,NotYet
26.0,-4.0,7.5,6.5,0.8,NotYet
26.0,-4.0,7.5,6.5,1.0,NotYet
26.0,-2.0,7.7,6.3,-1.0,NotYet
26.0,-2.0,7.7,6.3,-0.8,NotYet
26.0,-2.0,7.7,6.2,-0.6,NotYet
26.0,-2.0,7.8,6.0,-0.4,NotYet
26.0,-2.0,7.8,6.0,-0.2,NotYet
26.0,-2.0,7.7,6.1,0.0,NotYet
26.0,-2.0,7.6,6.3,0.2,NotYet
26.0,-2.0,7.6,6.4,0.4,NotYet
26.0,-2.0,7.5,6.5,0.6,NotYet
26.0,-2.0,7.5,6.6,0.8,NotYet
26.0,-2.0,7.6,6.5,1.0,NotYet
26.0,0.0,7.8,6.2,-1.0,NotYet
26.0,0.0,7.8,6.2,-0.8,NotYet
26.0,0.0,7.8,6.1,-0.6,NotYet
26.0,0.0,7.8,6.0,-0.4,NotYet
26.0,0.0,7.8,6.0,-0.2,NotYet
26.0,0.0,7.7,6.2,0.0,NotYet
26.0,0.0,7.6,6.4,0.2,NotYet
26.0,0.0,7.6,6.5,0.4,NotYet
26.0,0.0,7.5,6.6,0.6,NotYet
26.0,0.0,7.5,6.6,0.8,NotYet
26.0,0.0,7.6,6.5,1.0,NotYet
26.0,2.0,7.8,6.2,-1.0,NotYet
26.0,2.0,7.9,6.1,-0.8,NotYet
26.0,2.0,7.9,6.0,-0.6,NotYet
26.0,2.0,7.9,6.0,-0.4,NotYet
26.0,2.0,7.8,6.1,-0.2,NotYet
26.0,2.0,7.7,6.3,0.0,NotYet
26.0,2.0,7.7,6.4,0.2,NotYet
26.0,2.0,7.6,6.6,0.4,NotYet
26.0,2.0,7.6,6.6,0.6,NotYet
26.0,2.0,7.6,6.6,0.8,NotYet
26.0,2.0,7.6,6.5,1.0,NotYet
26.0,4.0,8.0,6.1,-1.0,NotYet
26.0,4.0,8.0,6.0,-0.8,NotYet
26.0,4.0,8.0,6.0,-0.6,NotYet
26.0,4.0,8.0,6.0,-0.4,NotYet
26.0,4.0,7.9,6.1,-0.2,NotYet
26.0,4.0,7.8,6.3,0.0,NotYet
26.0,4.0,7.7,6.5,0.2,NotYet
26.0,4.0,7.6,6.6,0.4,NotYet
26.0,4.0,7.7,6.6,0.6,NotYet
26.0,4.0,7.7,6.6,0.8,NotYet
26.0,4.0,7.7,6.5,1.0,NotYet
26.0,6.0,8.1,6.1,-1.0,NotYet
26.0,6.0,8.1,6.0,-0.8,NotYet
26.0,6.0,8.1,5.9,-0.6,NotYet
26.0,6.0,8.0,6.0,-0.4,NotYet
26.0,6.0,7.9,6.2,-0.2,NotYet
26.0,6.0,7.8,6.4,0.0,NotYet
26.0,6.0,7.7,6.6,0.2,NotYet
26.0,6.0,7.7,6.6,0.4,NotYet
26.0,6.0,7.7,6.6,0.6,NotYet
26.0,6.0,7.8,6.6,0.8,NotYet
26.0,6.0,7.8,6.5,1.0,NotYet
26.0,8.0,8.2,6.0,-1.0,NotYet
26.0,8.0,8.2,5.9,-0.8,NotYet
26.0,8.0,8.2,5.9,-0.6,NotYet
26.0,8.0,8.1,6.1,-0.4,NotYet
26.0,8.0,8.0,6.3,-0.2,NotYet
26.0,8.0,7.9,6.5,0.0,NotYet
26.0,8.0,7.8,6.6,0.2,NotYet
26.0,8.0,7.8,6.7,0.4,NotYet
26.0,8.0,7.8,6.6,0.6,NotYet
26.0,8.0,7.9,6.5,0.8,NotYet
26.0,8.0,7.9,6.5,1.0,NotYet
26.0,10.0,8.4,5.9,-1.0,NotYet
26.0,10.0,8.4,5.9,-0.8,NotYet
26.0,10.0,8.3,6.0,-0.6,NotYet
26.0,10.0,8.2,6.2,-0.4,NotYet
26.0,10.0,8.0,6.4,-0.2,NotYet
26.0,10.0,7.9,6.6,0.0,NotYet
26.0,10.0,7.9,6.7,0.2,NotYet
26.0,10.0,7.9,6.7,0.4,NotYet
26.0,10.0,8.0,6.6,0.6,NotYet
26.0,10.0,8.0,6.5,0.8,NotYet
26.0,10.0,8.1,6.5,1.0,NotYet
27.0,-10.0,7.9,6.3,-1.0,NotYet
27.0,-10.0,7.9,6.3,-0.8,NotYet
27.0,-10.0,7.9,6.3,-0.6,NotYet
27.0,-10.0,8.0,6.2,-0.4,NotYet
27.0,-10.0,8.0,6.1,-0.2,NotYet
27.0,-10.0,8.1,6.0,0.0,NotYet
27.0,-10.0,8.1,5.9,0.2,NotYet
27.0,-10.0,8.0,6.0,0.4,NotYet
27.0,-10.0,7.9,6.2,0.6,NotYet
27.0,-10.0,7.8,6.3,0.8,NotYet
27.0,-10.0,7.8,6.3,1.0,NotYet
27.0,-8.0,7.8,6.3,-1.0,NotYet
27.0,-8.0,7.8,6.3,-0.8,NotYet
27.0,-8.0,7.8,6.3,-0.6,NotYet
27.0,-8.0,7.9,6.2,-0.4,NotYet
27.0,-8.0,8.0,6.0,-0.2,NotYet
27.0,-8.0,8.0,5.9,0.0,NotYet
27.0,-8.0,7.9,6.0,0.2,NotYet
27.0,-8.0,7.9,6.1,0.4,NotYet
27.0,-8.0,7.8,6.2,0.6,NotYet
27.0,-8.0,7.7,6.3,0.8,NotYet
27.0,-8.0,7.7,6.4,1.0,NotYet
27.0,-6.0,7.8,6.3,-1.0,NotYet
27.0,-6.0,7.8,6.3,-0.8,NotYet
27.0,-6.0,7.8,6.2,-0.6,NotYet
27.0,-6.0,7.9,6.1,-0.4,NotYet
27.0,-6.0,7.9,6.0,-0.2,NotYet
27.0,-6.0,7.9,5.9,0.0,NotYet
27.0,-6.0,7.9,6.0,0.2,NotYet
27.0,-6.0,7.7,6.2,0.4,NotYet
27.0,-6.0,7.7,6.3,0.6,NotYet
27.0,-6.0,7.6,6.4,0.8,NotYet
27.0,-6.0,7.6,6.4,1.0,NotYet
27.0,-4.0,7.8,6.2,-1.0,NotYet
27.0,-4.0,7.8,6.2,-0.8,NotYet
27.0,-4.0,7.8,6.2,-0.6,NotYet
27.0,-4.0,7.9,6.0,-0.4,NotYet
27.0,-4.0,7.9,5.9,-0.2,NotYet
27.0,-4.0,7.9,5.9,0.0,NotYet
27.0,-4.0,7.8,6.1,0.2,NotYet
27.0,-4.0,7.7,6.3,0.4,NotYet
27.0,-4.0,7.6,6.4,0.6,NotYet
27.0,-4.0,7.6,6.4,0.8,NotYet
27.0,-4.0,7.6,6.4,1.0,NotYet
27.0,-2.0,7.8,6.2,-1.0,NotYet
27.0,-2.0,7.8,6.2,-0.8,NotYet
27.0,-2.0,7.8,6.1,-0.6,NotYet
27.0,-2.0,7.9,6.0,-0.4,NotYet
27.0,-2.0,7.9,5.9,-0.2,NotYet
27.0,-2.0,7.8,6.0,0.0,NotYet
27.0,-2.0,7.7,6.2,0.2,NotYet
27.0,-2.0,7.7,6.3,0.4,NotYet
27.0,-2.0,7.6,6.5,0.6,NotYet
27.0,-2.0,7.6,6.5,0.8,NotYet
27.0,-2.0,7.6,6.5,1.0,NotYet
27.0,0.0,7.8,6.2,-1.0,NotYet
27.0,0.0,7.9,6.1,-0.8,NotYet
27.0,0.0,7.9,6.0,-0.6,NotYet
27.0,0.0,7.9,5.9,-0.4,NotYet
27.0,0.0,7.9,5.9,-0.2,NotYet
27.0,0.0,7.8,6.1,0.0,NotYet
27.0,0.0,7.7,6.3,0.2,NotYet
27.0,0.0,7.7,6.4,0.4,NotYet
27.0,0.0,7.6,6.5,0.6,NotYet
27.0,0.0,7.6,6.5,0.8,NotYet
27.0,0.0,7.7,6.4,1.0,NotYet
27.0,2.0,7.9,6.1,-1.0,NotYet
27.0,2.0,7.9,6.1,-0.8,NotYet
27.0,2.0,8.0,5.9,-0.6,NotYet
27.0,2.0,8.0,5.9,-0.4,NotYet
27.0,2.0,7.9,6.0,-0.2,NotYet
27.0,2.0,7.8,6.2,0.0,NotYet
27.0,2.0,7.7,6.4,0.2,NotYet
27.0,2.0,7.7,6.5,0.4,NotYet
27.0,2.0,7.7,6.5,0.6,NotYet
27.0,2.0,7.7,6.5,0.8,NotYet
27.0,2.0,7.7,6.5,1.0,NotYet
27.0,4.0,8.0,6.1,-1.0,NotYet
27.0,4.0,8.1,6.0,-0.8,NotYet
27.0,4.0,8.1,5.9,-0.6,NotYet
27.0,4.0,8.1,5.9,-0.4,NotYet
27.0,4.0,8.0,6.1,-0.2,NotYet
27.0,4.0,7.8,6.3,0.0,NotYet
27.0,4.0,7.8,6.4,0.2,NotYet
27.0,4.0,7.7,6.5,0.4,NotYet
27.0,4.0,7.7,6.6,0.6,NotYet
27.0,4.0,7.8,6.5,0.8,NotYet
27.0,4.0,7.8,6.4,1.0,NotYet
27.0,6.0,8.2,6.0,-1.0,NotYet
27.0,6.0,8.2,5.9,-0.8,NotYet
27.0,6.0,8.2,5.9,-0.6,NotYet
27.0,6.0,8.2,5.9,-0.4,NotYet
27.0,6.0,8.0,6.2,-0.2,NotYet
27.0,6.0,7.9,6.4,0.0,NotYet
27.0,6.0,7.8,6.5,0.2,NotYet
27.0,6.0,7.8,6.6,0.4,NotYet
27.0,6.0,7.8,6.6,0.6,NotYet
27.0,6.0,7.9,6.5,0.8,NotYet
27.0,6.0,7.9,6.4,1.0,NotYet
27.0,8.0,8.4,5.9,-1.0,NotYet
27.0,8.0,8.4,5.8,-0.8,NotYet
27.0,8.0,8.3,5.9,-0.6,NotYet
27.0,8.0,8.2,6.0,-0.4,NotYet
27.0,8.0,8.0,6.3,-0.2,NotYet
27.0,8.0,8.0,6.4,0.0,NotYet
27.0,8.0,7.9,6.6,0.2,NotYet
27.0,8.0,7.9,6.6,0.4,NotYet
27.0,8.0,7.9,6.6,0.6,NotYet
27.0,8.0,8.0,6.5,0.8,NotYet
27.0,8.0,8.1,6.4,1.0,NotYet
27.0,10.0,8.5,5.9,-1.0,NotYet
27.0,10.0,8.5,5.8,-0.8,NotYet
27.0,10.0,8.4,5.9,-0.6,NotYet
27.0,10.0,8.3,6.1,-0.4,NotYet
27.0,10.0,8.1,6.4,-0.2,NotYet
27.0,10.0,8.0,6.5,0.0,NotYet
27.0,10.0,8.0,6.6,0.2,NotYet
27.0,10.0,8.0,6.6,0.4,NotYet
27.0,10.0,8.1,6.5,0.6,NotYet
27.0,10.0,8.1,6.5,0.8,NotYet
27.0,10.0,8.2,6.4,1.0,NotYet
28.0,-10.0,8.0,6.3,-1.0,NotYet
28.0,-10.0,8.0,6.3,-0.8,NotYet
28.0,-10.0,8.0,6.3,-0.6,NotYet
28.0,-10.0,8.1,6.2,-0.4,NotYet
28.0,-10.0,8.2,6.0,-0.2,NotYet
28.0,-10.0,8.2,5.9,0.0,NotYet
28.0,-10.0,8.2,5.8,0.2,NotYet
28.0,-10.0,8.1,5.9,0.4,NotYet
28.0,-10.0,8.0,6.1,0.6,NotYet
28.0,-10.0,7.9,6.2,0.8,NotYet
28.0,-10.0,7.8,6.3,1.0,NotYet
28.0,-8.0,8.0,6.2,-1.0,NotYet
28.0,-8.0,8.0,6.2,-0.8,NotYet
28.0,-8.0,8.0,6.2,-0.6,NotYet
28.0,-8.0,8.0,6.1,-0.4,NotYet
28.0,-8.0,8.0,6.0,-0.2,NotYet
28.0,-8.0,8.1,5.9,0.0,NotYet
28.0,-8.0,8.1,5.9,0.2,NotYet
28.0,-8.0,8.0,6.0,0.4,NotYet
28.0,-8.0,7.8,6.2,0.6,NotYet
28.0,-8.0,7.8,6.3,0.8,NotYet
28.0,-8.0,7.8,6.3,1.0,NotYet
28.0,-6.0,7.9,6.2,-1.0,NotYet
28.0,-6.0,7.9,6.2,-0.8,NotYet
28.0,-6.0,7.9,6.2,-0.6,NotYet
28.0,-6.0,8.0,6.0,-0.4,NotYet
28.0,-6.0,8.0,5.9,-0.2,NotYet
28.0,-6.0,8.0,5.9,0.0,NotYet
28.0,-6.0,7.9,6.0,0.2,NotYet
28.0,-6.0,7.9,6.1,0.4,NotYet
28.0,-6.0,7.8,6.2,0.6,NotYet
28.0,-6.0,7.7,6.3,0.8,NotYet
28.0,-6.0,7.7,6.4,1.0,NotYet
28.0,-4.0,7.9,6.2,-1.0,NotYet
28.0,-4.0,7.9,6.2,-0.8,NotYet
28.0,-4.0,7.9,6.1,-0.6,NotYet
28.0,-4.0,7.9,6.0,-0.4,NotYet
28.0,-4.0,8.0,5.9,-0.2,NotYet
28.0,-4.0,8.0,5.9,0.0,NotYet
28.0,-4.0,7.9,6.0,0.2,NotYet
28.0,-4.0,7.8,6.2,0.4,NotYet
28.0,-4.0,7.7,6.3,0.6,NotYet
28.0,-4.0,7.7,6.4,0.8,NotYet
28.0,-4.0,7.7,6.4,1.0,NotYet
28.0,-2.0,7.9,6.1,-1.0,NotYet
28.0,-2.0,7.9,6.1,-0.8,NotYet
28.0,-2.0,7.9,6.0,-0.6,NotYet
28.0,-2.0,8.0,5.9,-0.4,NotYet
28.0,-2.0,8.0,5.8,-0.2,NotYet
28.0,-2.0,7.9,6.0,0.0,NotYet
28.0,-2.0,7.8,6.1,0.2,NotYet
28.0,-2.0,7.7,6.3,0.4,NotYet
28.0,-2.0,7.7,6.4,0.6,NotYet
28.0,-2.0,7.7,6.4,0.8,NotYet
28.0,-2.0,7.7,6.4,1.0,NotYet
28.0,0.0,8.0,6.1,-1.0,NotYet
28.0,0.0,8.0,6.0,-0.8,NotYet
28.0,0.0,8.0,6.0,-0.6,NotYet
28.0,0.0,8.0,5.9,-0.4,NotYet
28.0,0.0,8.0,5.9,-0.2,NotYet
28.0,0.0,7.9,6.0,0.0,NotYet
28.0,0.0,7.8,6.2,0.2,NotYet
28.0,0.0,7.7,6.4,0.4,NotYet
28.0,0.0,7.7,6.4,0.6,NotYet
28.0,0.0,7.7,6.4,0.8,NotYet
28.0,0.0,7.7,6.4,1.0,NotYet
28.0,2.0,8.0,6.1,-1.0,NotYet
28.0,2.0,8.0,6.0,-0.8,NotYet
28.0,2.0,8.1,5.9,-0.6,NotYet
28.0,2.0,8.1,5.8,-0.4,NotYet
28.0,2.0,8.1,5.9,-0.2,NotYet
28.0,2.0,7.9,6.1,0.0,NotYet
28.0,2.0,7.8,6.3,0.2,NotYet
28.0,2.0,7.8,6.4,0.4,NotYet
28.0,2.0,7.7,6.5,0.6,NotYet
28.0,2.0,7.8,6.4,0.8,NotYet
28.0,2.0,7.8,6.4,1.0,NotYet
28.0,4.0,8.1,6.0,-1.0,NotYet
28.0,4.0,8.2,5.9,-0.8,NotYet
28.0,4.0,8.2,5.8,-0.6,NotYet
28.0,4.0,8.2,5.8,-0.4,NotYet
28.0,4.0,8.1,6.0,-0.2,NotYet
28.0,4.0,8.0,6.2,0.0,NotYet
28.0,4.0,7.9,6.4,0.2,NotYet
28.0,4.0,7.8,6.5,0.4,NotYet
28.0,4.0,7.8,6.5,0.6,NotYet
28.0,4.0,7.9,6.4,0.8,NotYet
28.0,4.0,7.9,6.4,1.0,NotYet
28.0,6.0,8.3,5.9,-1.0,NotYet
28.0,6.0,8.3,5.9,-0.8,NotYet
28.0,6.0,8.3,5.8,-0.6,NotYet
28.0,6.0,8.3,5.9,-0.4,NotYet
28.0,6.0,8.1,6.1,-0.2,NotYet
28.0,6.0,8.0,6.3,0.0,NotYet
28.0,6.0,7.9,6.4,0.2,NotYet
28.0,6.0,7.9,6.5,0.4,NotYet
28.0,6.0,7.9,6.5,0.6,NotYet
28.0,6.0,8.0,6.4,0.8,NotYet
28.0,6.0,8.1,6.3,1.0,NotYet
28.0,8.0,8.4,5.9,-1.0,NotYet
28.0,8.0,8.5,5.8,-0.8,NotYet
28.0,8.0,8.5,5.8,-0.6,NotYet
28.0,8.0,8.3,6.0,-0.4,NotYet
28.0,8.0,8.2,6.2,-0.2,NotYet
28.0,8.0,8.0,6.4,0.0,NotYet
28.0,8.0,8.0,6.5,0.2,NotYet
28.0,8.0,8.0,6.5,0.4,NotYet
28.0,8.0,8.0,6.5,0.6,NotYet
